id,image_path,packet_json,answer_json
corr_75e9c428111f7f97,images/corr_75e9c428111f7f97.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c05"",""r06_c02"",""r06_c03"",""r06_c04"",""r06_c05""],""area_bins"":{""fair"":9,""poor"":0,""severe"":0},""fair_cells"":[""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c05"",""r06_c02"",""r06_c03"",""r06_c04"",""r06_c05""],""poor_cells"":[],""row_condition_profile"":[1,1,1,1,1,1,1,0],""severe_cells"":[]}"
corr_75ebc842917f7ce5,images/corr_75ebc842917f7ce5.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03""],""area_bins"":{""fair"":0,""poor"":5,""severe"":0},""fair_cells"":[],""poor_cells"":[""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03""],""row_condition_profile"":[0,0,2,2,0,0,0,0],""severe_cells"":[]}"
corr_761a66165e661900,images/corr_761a66165e661900.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r01_c00"",""r01_c02"",""r01_c03"",""r04_c03"",""r04_c04"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r06_c02"",""r06_c03"",""r06_c04""],""area_bins"":{""fair"":7,""poor"":0,""severe"":0},""fair_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r01_c00"",""r01_c02"",""r01_c03"",""r04_c03"",""r04_c04"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r06_c02"",""r06_c03"",""r06_c04""],""poor_cells"":[],""row_condition_profile"":[1,1,0,0,1,1,1,0],""severe_cells"":[]}"
corr_76515bb9d98df9eb,images/corr_76515bb9d98df9eb.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r03_c07"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c04"",""r05_c05"",""r05_c06""],""area_bins"":{""fair"":0,""poor"":4,""severe"":0},""fair_cells"":[],""poor_cells"":[""r03_c07"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c04"",""r05_c05"",""r05_c06""],""row_condition_profile"":[0,0,0,2,2,2,0,0],""severe_cells"":[]}"
corr_76b475e8002c6a9a,images/corr_76b475e8002c6a9a.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c03"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c03"",""r06_c04"",""r06_c05"",""r06_c06"",""r06_c07""],""area_bins"":{""fair"":9,""poor"":3,""severe"":0},""fair_cells"":[""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c03"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c03"",""r06_c04"",""r06_c05"",""r06_c06"",""r06_c07""],""poor_cells"":[""r04_c05"",""r05_c05"",""r06_c05"",""r06_c06""],""row_condition_profile"":[1,1,1,1,4,4,4,0],""severe_cells"":[]}"
corr_76fe5043a4cf2485,images/corr_76fe5043a4cf2485.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c05"",""r00_c06"",""r00_c07"",""r01_c05"",""r01_c06"",""r01_c07""],""area_bins"":{""fair"":4,""poor"":4,""severe"":0},""fair_cells"":[""r00_c05"",""r00_c06"",""r00_c07"",""r01_c05"",""r01_c06"",""r01_c07""],""poor_cells"":[""r00_c06"",""r00_c07"",""r01_c06"",""r01_c07""],""row_condition_profile"":[4,4,0,0,0,0,0,0],""severe_cells"":[]}"
corr_77314442494e4d1a,images/corr_77314442494e4d1a.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c06"",""r05_c07"",""r06_c07""],""area_bins"":{""fair"":0,""poor"":9,""severe"":4},""fair_cells"":[],""poor_cells"":[""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c06"",""r05_c07"",""r06_c07""],""row_condition_profile"":[2,4,4,2,2,2,2,0],""severe_cells"":[""r01_c05"",""r01_c06"",""r01_c07"",""r02_c06"",""r02_c07""]}"
corr_7737e076cce02859,images/corr_7737e076cce02859.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c00"",""r06_c01"",""r06_c04"",""r06_c05"",""r06_c06"",""r06_c07""],""area_bins"":{""fair"":9,""poor"":9,""severe"":0},""fair_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r01_c00"",""r01_c01"",""r02_c00"",""r02_c01"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r05_c00"",""r05_c01"",""r05_c02"",""r06_c00"",""r06_c01""],""poor_cells"":[""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c04"",""r06_c05"",""r06_c06"",""r06_c07""],""row_condition_profile"":[4,4,4,4,4,4,4,0],""severe_cells"":[]}"
corr_775373e4ef2f6025,images/corr_775373e4ef2f6025.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c00"",""r00_c01"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c02"",""r04_c03"",""r04_c04"",""r05_c02"",""r05_c03"",""r06_c00"",""r06_c01"",""r06_c02"",""r06_c03"",""r06_c04""],""area_bins"":{""fair"":7,""poor"":9,""severe"":0},""fair_cells"":[""r00_c00"",""r00_c01"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c01"",""r02_c00"",""r02_c01"",""r03_c00"",""r03_c01"",""r03_c03"",""r04_c02"",""r04_c03"",""r04_c04"",""r05_c02"",""r05_c03"",""r06_c01"",""r06_c02"",""r06_c03""],""poor_cells"":[""r00_c01"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r06_c00"",""r06_c01"",""r06_c03"",""r06_c04""],""row_condition_profile"":[4,4,4,4,1,1,4,0],""severe_cells"":[]}"
corr_778b8da1e1fdc943,images/corr_778b8da1e1fdc943.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r06_c00""],""area_bins"":{""fair"":0,""poor"":1,""severe"":0},""fair_cells"":[],""poor_cells"":[""r06_c00""],""row_condition_profile"":[0,0,0,0,0,0,2,0],""severe_cells"":[]}"
corr_7813b6b27ffde610,images/corr_7813b6b27ffde610.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c04"",""r00_c07"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07""],""area_bins"":{""fair"":5,""poor"":0,""severe"":0},""fair_cells"":[""r00_c04"",""r00_c07"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07""],""poor_cells"":[],""row_condition_profile"":[1,1,0,0,0,0,0,0],""severe_cells"":[]}"
corr_788a8a4b192e7afa,images/corr_788a8a4b192e7afa.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r01_c07"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03""],""area_bins"":{""fair"":8,""poor"":7,""severe"":0},""fair_cells"":[""r02_c05"",""r02_c06"",""r02_c07"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03""],""poor_cells"":[""r01_c07"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r04_c00"",""r04_c01""],""row_condition_profile"":[0,2,4,4,4,1,0,0],""severe_cells"":[]}"
corr_78e237417f21ebe9,images/corr_78e237417f21ebe9.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r03_c03"",""r03_c04"",""r04_c00"",""r04_c01"",""r04_c03"",""r04_c04"",""r04_c05"",""r05_c00"",""r05_c01"",""r05_c04"",""r05_c05"",""r06_c00"",""r06_c01"",""r06_c02"",""r06_c03"",""r06_c04"",""r06_c05"",""r06_c06""],""area_bins"":{""fair"":7,""poor"":0,""severe"":0},""fair_cells"":[""r03_c03"",""r03_c04"",""r04_c00"",""r04_c01"",""r04_c03"",""r04_c04"",""r04_c05"",""r05_c00"",""r05_c01"",""r05_c04"",""r05_c05"",""r06_c00"",""r06_c01"",""r06_c02"",""r06_c03"",""r06_c04"",""r06_c05"",""r06_c06""],""poor_cells"":[],""row_condition_profile"":[0,0,0,1,1,1,1,0],""severe_cells"":[]}"
corr_78f02335abd994fd,images/corr_78f02335abd994fd.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c01"",""r00_c02"",""r01_c01"",""r01_c02"",""r03_c02"",""r04_c01"",""r04_c02"",""r05_c00"",""r05_c01"",""r05_c02"",""r06_c00"",""r06_c01"",""r06_c02""],""area_bins"":{""fair"":5,""poor"":5,""severe"":0},""fair_cells"":[""r00_c01"",""r00_c02"",""r01_c01"",""r01_c02"",""r04_c01"",""r05_c00"",""r05_c01"",""r05_c02"",""r06_c00"",""r06_c01"",""r06_c02""],""poor_cells"":[""r00_c01"",""r00_c02"",""r03_c02"",""r04_c02"",""r05_c02"",""r06_c02""],""row_condition_profile"":[4,1,0,2,4,4,4,0],""severe_cells"":[]}"
corr_791294ba7b7ce265,images/corr_791294ba7b7ce265.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c00"",""r06_c01"",""r06_c02"",""r06_c03"",""r06_c04"",""r06_c05"",""r06_c06"",""r06_c07""],""area_bins"":{""fair"":8,""poor"":6,""severe"":0},""fair_cells"":[""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c04"",""r06_c05"",""r06_c06"",""r06_c07""],""poor_cells"":[""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r06_c00"",""r06_c01"",""r06_c02"",""r06_c03"",""r06_c04""],""row_condition_profile"":[0,0,0,0,1,4,4,0],""severe_cells"":[]}"
corr_796251732319bac4,images/corr_796251732319bac4.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05""],""area_bins"":{""fair"":7,""poor"":6,""severe"":0},""fair_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r02_c00""],""poor_cells"":[""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05""],""row_condition_profile"":[1,4,4,0,0,0,0,0],""severe_cells"":[]}"
corr_79a33817992f97c4,images/corr_79a33817992f97c4.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c03"",""r03_c06"",""r03_c07"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c06"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c04"",""r06_c05"",""r06_c06"",""r06_c07""],""area_bins"":{""fair"":9,""poor"":0,""severe"":0},""fair_cells"":[""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c03"",""r03_c06"",""r03_c07"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c06"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c04"",""r06_c05"",""r06_c06"",""r06_c07""],""poor_cells"":[],""row_condition_profile"":[0,0,1,1,1,1,1,0],""severe_cells"":[]}"
corr_79a9f946e6438346,images/corr_79a9f946e6438346.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c03"",""r06_c04"",""r06_c05"",""r06_c06"",""r06_c07""],""area_bins"":{""fair"":9,""poor"":9,""severe"":0},""fair_cells"":[""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c07""],""poor_cells"":[""r03_c01"",""r03_c02"",""r03_c03"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c03"",""r06_c04"",""r06_c05"",""r06_c06"",""r06_c07""],""row_condition_profile"":[1,1,1,4,4,4,2,0],""severe_cells"":[]}"
corr_79c62299f971b788,images/corr_79c62299f971b788.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c00"",""r04_c01"",""r04_c02"",""r05_c01"",""r05_c02"",""r06_c00"",""r06_c01""],""area_bins"":{""fair"":9,""poor"":9,""severe"":0},""fair_cells"":[""r00_c04"",""r00_c05"",""r00_c06"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c04"",""r02_c05"",""r02_c06"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r04_c00"",""r04_c01"",""r04_c02"",""r05_c01"",""r05_c02""],""poor_cells"":[""r00_c03"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c02"",""r01_c03"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r05_c01"",""r06_c00"",""r06_c01""],""row_condition_profile"":[4,4,4,4,1,4,2,0],""severe_cells"":[]}"
corr_79f287dae8c8a021,images/corr_79f287dae8c8a021.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c06"",""r02_c07"",""r03_c06"",""r03_c07"",""r04_c06"",""r04_c07"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c06"",""r05_c07"",""r06_c01"",""r06_c02"",""r06_c03"",""r06_c04"",""r06_c05""],""area_bins"":{""fair"":8,""poor"":5,""severe"":5},""fair_cells"":[""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c06"",""r02_c07"",""r03_c06"",""r03_c07"",""r04_c06"",""r04_c07"",""r05_c00"",""r05_c01"",""r05_c04"",""r05_c06"",""r05_c07"",""r06_c01"",""r06_c04"",""r06_c05""],""poor_cells"":[""r00_c02"",""r00_c03"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r05_c06"",""r05_c07""],""row_condition_profile"":[4,4,1,1,1,4,4,0],""severe_cells"":[""r05_c02"",""r05_c03"",""r05_c04"",""r06_c01"",""r06_c02"",""r06_c03"",""r06_c04""]}"
corr_7a6e676b3748503e,images/corr_7a6e676b3748503e.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r03_c00"",""r03_c01"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c05"",""r06_c00"",""r06_c01"",""r06_c02"",""r06_c03"",""r06_c04"",""r06_c05""],""area_bins"":{""fair"":9,""poor"":0,""severe"":0},""fair_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r03_c00"",""r03_c01"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c05"",""r06_c00"",""r06_c01"",""r06_c02"",""r06_c03"",""r06_c04"",""r06_c05""],""poor_cells"":[],""row_condition_profile"":[1,1,1,1,1,1,1,0],""severe_cells"":[]}"
corr_7ab9a336f7ca9add,images/corr_7ab9a336f7ca9add.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c02"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c07"",""r06_c00""],""area_bins"":{""fair"":9,""poor"":8,""severe"":0},""fair_cells"":[""r00_c02"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r04_c00"",""r04_c01""],""poor_cells"":[""r00_c07"",""r01_c07"",""r02_c06"",""r02_c07"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c07"",""r06_c00""],""row_condition_profile"":[4,4,4,4,4,2,2,0],""severe_cells"":[]}"
corr_7ae8620d395d2bda,images/corr_7ae8620d395d2bda.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c03"",""r00_c07"",""r01_c03"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c03"",""r02_c04"",""r02_c05"",""r03_c03"",""r03_c05"",""r04_c05""],""area_bins"":{""fair"":6,""poor"":0,""severe"":0},""fair_cells"":[""r00_c03"",""r00_c07"",""r01_c03"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c03"",""r02_c04"",""r02_c05"",""r03_c03"",""r03_c05"",""r04_c05""],""poor_cells"":[],""row_condition_profile"":[1,1,1,1,1,0,0,0],""severe_cells"":[]}"
